channel_id,tier,wd_item,wd_class,label,country,reason,alt_of
UC4lUbhVTe4sdXlSvh-jwp5A,0,,,WACH FOX,US,newsguard_validated,
UC4mUo4o2YxNxLPgwnarrTAg,0,Q17072108,newspaper,Northeast Mississippi Daily Journal,US,newsguard_validated,
UC4nKycWaEfWUFNRdDKj2c_A,0,,,iLMeteo,IT,newsguard_validated,
UC4oFzmG-qEmZecvMJREBOmg,0,,,netzfrauen,,newsguard_validated,
UC4p6bEngiRCN7TyTxZVJ3OQ,0,,,JAMA Network,US,newsguard_validated,
UC4qGmRZ7aLOLfVsSdj5Se2A,0,Q82748211,mass media|news media|news website,Collider Behind the Scenes,US,newsguard_validated,
UC4qhj5cnX0MkbwXQ5vlI1NQ,0,,,Kronen Zeitung,AT,newsguard_validated,
UC4rlAVgAK0SGk-yTfe48Qpw,0,,,BRIGHT SIDE,,newsguard_validated,
UC4ruOtuX4qxw3MKqOUl0Feg,0,,,18000,UA,newsguard_validated,
UC4tNlDJkV_YdwMErMRutt4A,0,Q107860609,mass media|news media|news website,To Be Frank,US,newsguard_validated,
UC4vTRhmKoe2PKb19SGIH1aw,0,,,Green World Warriors,,newsguard_validated,
UC4xYcejEglOusOraL07nzdg,0,,,12 News,US,newsguard_validated,
UC5-X224ndse7Pqqe78qI0dg,0,,,il manifesto,IT,newsguard_validated,
UC50NGZ1gYvzd-opgL9dUnGw,0,,,Creative Healthy Family,US,newsguard_validated,
UC50e-KvWwnQ0PXlWQTJ45lQ,0,Q7760230,newspaper,"The Republic -- Columbus, Indiana",United States,newsguard_validated,
UC51mD_XpWzIuyGz5ZMivRVg,0,,,magetan official,,newsguard_validated,
UC52pck1qTRF9NSVJu-mnnqA,0,,,CJOnline,,newsguard_validated,
UC533uSPWSFXF_JmbknAtmOw,0,,,Saudi Gazette,,newsguard_validated,
UC53UQmpwLRQlnakfO5MHz7g,0,,,Healing Oracle,LU,newsguard_validated,
UC54U5gpKkaa_BpXRVNip2Dw,0,,,KCRW,US,newsguard_validated,
UC56kibh0myMRRAt3sBDu6KA,0,,,Demotivateur,FR,newsguard_validated,
UC588htN7jqso3D80OnGGrAw,0,Q103844322,mass media|news media|news website|newspaper|online newspaper,Just the News,US,newsguard_validated,
UC59NZI9h9pWQON3WlANJaLw,0,,,Corse Net Infos,FR,newsguard_validated,
UC5CEbfa5Q3j3w-rPIq-3XOg,0,,,WNYT NewsChannel 13 Albany,US,newsguard_validated,
UC5DOK_H_fkhHBw_7pl0TViQ,0,,,WAVY TV 10,US,newsguard_validated,
UC5DfxTznzawrHsjXIO739Ew,0,,,Republican American,,newsguard_validated,
UC5IEJQ2WAfueEyjnG3JYNtQ,0,,,Western Mass News,US,newsguard_validated,
UC5J1dpToOZLl37onLT6qe3g,0,,,Public Health,,newsguard_validated,
UC5JYzTOg0xQq7BAEu43shxA,0,,,Butac,IT,newsguard_validated,
UC5KD40UCDRUbR-od7sp9cuA,0,,,Collider Interviews,US,newsguard_validated,
UC5LUq9CyjIIuTsvC0jBnZNQ,0,,,ROUSSEAU,,newsguard_validated,
UC5Mb4wy8IMKt9-i8ZyvndwQ,0,,,Nation.Cymru,GB,newsguard_validated,
UC5NGBccFc9inD-62NMKGtVg,0,,,The Bulletin,US,newsguard_validated,
UC5NOEUbkLheQcaaRldYW5GA,0,,,tagesschau,DE,newsguard_validated,
UC5OIA7iOLi58uHoDwt5rHag,0,,,Echo Online,DE,newsguard_validated,
UC5QmrOsYUS5DKOpgVQ9NaFQ,0,,,Greensboro News & Record,,newsguard_validated,
UC5RMTB65W7HHY949CFdeJQA,0,,,Her Campus,US,newsguard_validated,
UC5SQnMaPmg79B8616fP2yBQ,0,,,Eyewitness News WTVO WQRF (MyStateline),US,newsguard_validated,
UC5T5s4kvmNxftUCFKfSQBaw,0,Q3191413,television station,KIRO 7 News,United States,newsguard_validated,
UC5T7D-Dh1eDGtsAFCuwv_Sw,0,,,7NEWS Australia,US,newsguard_validated,
UC5VramV9M45-deFTN1_bvqQ,0,Q55666466,newspaper,News Gazette,United States,newsguard_validated,
UC5XL7kG_0Wb5uPr4qEE-7tw,0,,,La Semaine des Pyrénées,,newsguard_validated,
UC5Y52fCWFDJh-4wkgSH4wDQ,0,Q3115193,newspaper,NOLA.com,US,newsguard_validated,
UC5YgtTD8fYr_oKWZrg-50IQ,0,,,PraxisVITA,,newsguard_validated,
UC5_Vo_vTN9wvujS3ozAhsyQ,0,,,Kopp Verlag,DE,newsguard_validated,
UC5a1vcRZdoI1qIRRdQoEX6g,0,,,GPTV L'ESSENTIEL,FR,newsguard_validated,
UC5bEfSFTYQVfLCwkhBt8NtQ,0,,,The Heritage Foundation,US,newsguard_validated,
UC5bKZHg4PzURMOWcvanl6nA,0,,,FOX 13 Seattle,US,newsguard_validated,
UC5dbVgS1YRR7thUpWB1C6MQ,0,,,Cogeco Média,CA,newsguard_validated,
UC5dksSIeCegztrYbSY5IgqA,0,,,Guido Fawkes,GB,newsguard_validated,
UC5eVGjO4ITJA1KM_tva_OSQ,0,,,Senegal7,SN,newsguard_validated,
UC5fZv7bPcF5j2RsfO-9OiLA,0,,,Investor's Business Daily,US,newsguard_validated,
UC5gtWtxtg2JG3nIrH6tmZwQ,0,,,kivitvnews,,newsguard_validated,
UC5lKJCWHxy9nORbFL_E4iTQ,0,Q7774724,newspaper,Wichita Eagle,US,newsguard_validated,
UC5lgVXBytsRdxupAff2cUjw,0,,,MissoulianVideo,,newsguard_validated,
UC5maSolHQX9er0BOxrzjMwA,0,Q6338498,television station,FOX 7 Austin,US,newsguard_validated,
UC5nobuNdkQug35-TMVlgeSA,0,,,Il Messaggero,IT,newsguard_validated,
UC5ocI9-mBt8O-eVZdNOqQ8g,0,,,KOB 4 Albuquerque,US,newsguard_validated,
UC5qtJeio-Hb3Fh9P2fNi7CA,0,,,RedState,US,newsguard_validated,
UC5uReSdfvzzReNAsV_e-asg,0,,,The Citizen Newspaper,,newsguard_validated,
UC5ujvySyX2svDmsle_--dpA,0,,,CBC,CA,newsguard_validated,
UC5vCwookDYaSy6ACyKaAjNA,0,,,ilmfeed,GB,newsguard_validated,
UC5w-uRIutST34hir01q1iSQ,0,,,The Day,US,newsguard_validated,
UC5wwnVH_10eM4RjoKugp6bg,0,,,Itz_Jason,,newsguard_validated,
UC5yvng1eSgffmybUM-51fTw,0,,,PennLive.com,US,newsguard_validated,
UC5zGLHfr1G8EGkBERaSHkFg,0,,,The Myrtle Beach Sun News - Archive,US,newsguard_validated,
UC6-6OwByUJVNFfFkUZ5lh7g,0,,,WBOC,,newsguard_validated,
UC60PdbxUp7XuKnJIJ2MFIxg,0,,,Courier-Post,US,newsguard_validated,
UC61Ms-qN_-mdtF_Dw5hsRYw,0,,,KUSI News,US,newsguard_validated,
UC62IIFhchBWQxLPSyUatD-A,0,,,DER AKTIONÄR TV,DE,newsguard_validated,
UC63Uq3FnVf6-wEaAV3RmfSw,0,,,The Modesto Bee,US,newsguard_validated,
UC64F2oovpjsxy06vTdrJG-g,0,Q6339344,television station,FOX40 News,US,newsguard_validated,
UC659PRLT5K2h7QBLN2Q6Iaw,0,,,WDTNTV,US,newsguard_validated,
UC65jmwvHLoCMBJXnzHrGwiA,0,,,The Virginian-Pilot,US,newsguard_validated,
UC673WfesrYoCgG9VsekGlEQ,0,,,LOCAL 12,US,newsguard_validated,
UC67Owvht7lFJR0ya2yqEZ0A,0,,,Dayton.com,,newsguard_validated,
UC6BANpmeFASZy5yoTAr8mSQ,0,,,DailyHealthPost,CA,newsguard_validated,
UC6E1FUUq5SuMxIFndY0yUEg,0,,,SciTech Daily,US,newsguard_validated,
UC6Ej9UdsZPXgRzyRD1yI0RQ,0,,,Portland Monthly,US,newsguard_validated,
UC6HHWRGuLD11spg9DxKAZlQ,0,,,WSYX ABC 6,US,newsguard_validated,
UC6HyKpYWmX4zsy6_bJZIK7A,0,,,WXYZ-TV Detroit | Channel 7,US,newsguard_validated,
UC6IuLPu_P6mfGsNUEH31ikA,0,,,Stroud News & Journal,,newsguard_validated,
UC6J5mP6CSu3Q_lb2XsQFw9g,0,,,Knowable Magazine,US,newsguard_validated,
UC6JhdqDQP3dTP1IGvD-mv9g,0,Q6333004,television station,FOX 16 KLRT,US,newsguard_validated,
UC6MUKZSg5p0csJYc9CJi8zg,0,,,Curiosando si impara,ES,newsguard_validated,
UC6MnBxu3PU1UQ8SVe1evPEQ,0,,,Vakilsearch,IN,newsguard_validated,
UC6MvIpGxljZrvmpgr4b19AQ,0,,,MedPage Today,,newsguard_validated,
UC6PiEr5ig3dT2lje5sCUnRw,0,,,Idaho Statesman,US,newsguard_validated,
UC6RMD2mY_D-iJ15GEslT0iw,0,,,Key Biscayne Independent,US,newsguard_validated,
UC6SJSO67LowuVBdqPCcRo1g,0,,,The News-Herald Ohio,,newsguard_validated,
UC6UcjqhROKEWmz7aGzees9A,0,,,WFMY News 2,US,newsguard_validated,
UC6V13T-dU0k5ixFo6lgOpHg,0,Q18573802,newspaper,The National,GB,newsguard_validated,
UC6V96rEBESaPrI0Z4aBoO2g,0,,,Pro Vita & Famiglia,IT,newsguard_validated,
UC6WdZQhg1wkZJWCmnDiIeOQ,0,Q7770195,newspaper,The Tribune,US,newsguard_validated,
UC6YN4FNhAKN3MDO5DbJSnOA,0,,,Queen City News,US,newsguard_validated,
UC6ZHmm8_Vup9S5Dqj5gtf-A,0,,,South Western Times News,,newsguard_validated,
UC6b9_V1wIz7zK3x2Lqo9zCQ,0,,,The Political Insider,US,newsguard_validated,
UC6bZHy1-ZIZ15Qd_NvviPtA,0,,,The Register-Guard,US,newsguard_validated,
UC6bthfVGJg-Eg_odWutXQ7w,0,,,News Herald,,newsguard_validated,
UC6bx8B0W0x_5NQFAF3Nbd-A,0,,,Süddeutsche Zeitung,DE,newsguard_validated,
UC6ekkA4mmUQBOisHgBqnkiA,0,,,WKOW 27 NEWS,US,newsguard_validated,
UC6ixzODPAdgVdY9aoSlPPew,0,,,Everyday Health,US,newsguard_validated,
UC6j9w-e3JM3_k2XOiFxAVVA,0,,,MIND UA,UA,newsguard_validated,
UC6jC6rHgoPN8SRUCHJe1-lw,0,,,The Daily Mash,GB,newsguard_validated,
UC6lZywTtQEODlHIh4sZSYVg,0,,,ELLE Australia,AU,newsguard_validated,
UC6tH6Et7FOTsNdK_r_ain1A,0,,,Andreas Kalcker,PK,newsguard_validated,
UC6wUoQ_2m65KvqtHU75I0XQ,0,,,WorldNetDaily,US,newsguard_validated,
UC6x5NWJ_aYfrZrlVD9Dh3jg,0,,,Report24news,AT,newsguard_validated,
UC6xBhF4QYIPPF2_-ExZzd2w,0,,,FUNKER530 - Veteran Community & Combat Footage,,newsguard_validated,
UC70Ka1XsIayIDvdSJPr60Ow,0,,,Courier Video,,newsguard_validated,
UC71XmGP91tsQBCrFaMDKYhA,0,,,OASI SANA,,newsguard_validated,
UC72nbKQLSDyiSARhg0Ywj4w,0,,,9NEWS,US,newsguard_validated,
UC72xzKVi3b_2oed6zQ8KKQg,0,,,WLUK-TV FOX 11,US,newsguard_validated,
UC73LU2udy27QFNIgurlBvXg,0,Q5561616,television station,KFOX14,United States,newsguard_validated,
UC77Wown_mgM9hhOmj5sAzuA,0,,,Neon Nettle,,newsguard_validated,
UC78CplreqNiSlpKzFRwfWpQ,0,,,NOTIZIE AUDACI,IT,newsguard_validated,
UC7CfDrRVN3yMVq7gq17hZdQ,0,,,Memorial Sloan Kettering Cancer Center,US,newsguard_validated,
UC7F2QS7wk6Eq9Z4uabl5rmg,0,,,Military.com,US,newsguard_validated,
UC7FjrOZJlFhqfhtHxan8U1Q,0,,,The Irish News,GB,newsguard_validated,
UC7HpYcGA7O17aS-nGigV0-A,0,,,The Betoota Advocate,AU,newsguard_validated,
UC7I-HCuYNdfpAkb2ukk_g1Q,0,,,WVVA,US,newsguard_validated,
UC7Ij5ZCf2E9GmZ86cIw3vVg,0,,,Miami Herald,US,newsguard_validated,
UC7LAgei9ap9M1yX0wQS4APg,0,,,BNN – Badische Neueste Nachrichten,DE,newsguard_validated,
UC7M42vQrNmZ0tnmmenLWwBA,0,,,ACLU,US,newsguard_validated,
UC7MnTnQ-iSU_dqA3QvQoj7A,0,,,Greeley Tribune,,newsguard_validated,
UC7PX-myPpcT4YfZEWqZxGGg,0,,,Sud Ouest,FR,newsguard_validated,
UC7TdBsciBKf78uf5bz9dCgg,0,,,Aspen Times,US,newsguard_validated,
UC7TghOL755nBk7HelHoi9LQ,0,,,CoinDesk,US,newsguard_validated,
UC7VAdKQv1h-6v9iogI-XdXg,0,,,SCOTUSblog,US,newsguard_validated,
UC7Vw6oq2LCbzAhdxF_UcIWg,0,,,WVTM 13 News,US,newsguard_validated,
UC7WJI0OeFU9zHKxLPjkSdXQ,0,,,Norfolk Daily News,,newsguard_validated,
UC7Z2Z_qjp3iDp9Ek5Vi6Xqg,0,,,Funke News,DE,newsguard_validated,
UC7f9888CwQq-XmKYRGa7k_g,0,,,American Lung Association,US,newsguard_validated,
UC7fWeaHhqgM4Ry-RMpM2YYw,0,Q6063045,television station,TRT World,TR,newsguard_validated,
UC7ga3FLMFOOpMQwaYoW42bw,0,,,Grist,US,newsguard_validated,
UC7mKzPLUBXiJoK3vo1OdGsQ,0,,,209 Times,,newsguard_validated,
UC7o7xRfm-MEAMMwES2crk5Q,0,,,Institut Pasteur,FR,newsguard_validated,
UC7oQL6bXDLVlfRzeF8_KcGw,0,,,Mondoweiss,US,newsguard_validated,
UC7pjcXDOGZ9uJlTJ8dIet5g,0,,,TruthTheory,GB,newsguard_validated,
UC7qZ_e097NBkgOljy1joVRA,0,,,The Daily Beast,US,newsguard_validated,
UC7sL-CtxlyCPeZ0Oj95kvDQ,0,,,NewsWest 9,US,newsguard_validated,
UC7snF15Idi7px6XujWe_h9A,0,,,Healthline,US,newsguard_validated,
UC7tPStufwtQk9-JHoo0TDig,0,,,Journal Lamarseillaise,FR,newsguard_validated,
UC7uqmK0_Nd6mqvbwQuugesg,0,,,Canadian Medical Association Journal — CMAJ,,newsguard_validated,
UC7xph2qAEotmyUPJbFVI95w,0,,,Courrier international,FR,newsguard_validated,
UC817X0RyyD6_23S9nHFoQlA,0,,,JewishPressTV,,newsguard_validated,
UC83ZER9j5q_ryXLHXFqRK1w,0,,,OBSERVER,US,newsguard_validated,
UC86P_OkHFxJFdghfVIL-5Xg,0,Q55666114,newspaper,The Clayton Tribune,US,newsguard_validated,
UC86dbj-lbDks_hZ5gRKL49Q,0,,,AFP News Agency,,newsguard_validated,
UC89FjSf9AT1O2qw6vxrrxDQ,0,Q28452506,mass media|news media|news website,STAT,US,newsguard_validated,
UC89gFnfbRuqDpCXccSH9WmQ,0,Q7566311,newspaper,South Bend Tribune,United States,newsguard_validated,
UC8FH9fy-axC0K3qsGtc2Clw,0,Q7949072,television station,WETM 18 News,United States,newsguard_validated,
UC8G71cymlwtAuUnaUPEuR5A,0,,,Teleclub,,newsguard_validated,
UC8GJ5jSV8_EgTOaJkQkdcIg,0,,,The Olympian,US,newsguard_validated,
UC8GakPIfSNd7frmurVh3KiQ,0,,,33 WYTV,US,newsguard_validated,
UC8IkdxFyPXgw11n4Ew0osHQ,0,,,Boston.com,US,newsguard_validated,
UC8Ioh4atNDO5a0Vy2qFmauQ,0,Q1334450,mass media|television channel|television station,NTD,US,newsguard_validated,
UC8Lg5y3YmAcVbkkuA0meA3w,0,,,WFXR NEWS,US,newsguard_validated,
UC8Tm7Xuz8QekHzjsDxgFNnw,0,Q3564700,television station,WISN 12 News,US,newsguard_validated,
UC8Wct_bD60IBsuA1dkstI5g,0,,,GeekWire,US,newsguard_validated,
UC8WpWxU-8LelYyZpYsCJfFQ,0,,,Kleine Zeitung,AT,newsguard_validated,
UC8YehF3ubdf1HMijXfwPTag,0,,,PLOS Media,US,newsguard_validated,
UC8bT1KkT-mRHi6LJiu7lg1g,0,,,Island Packet,US,newsguard_validated,
UC8d7OeUh-oCHkxm8Qfw3HDA,0,,,Dr.Mo7oG No Signal Found,,newsguard_validated,
UC8fQzKHIhSoZeSq3bwQx4mw,0,,,Mayo Clinic,US,newsguard_validated,
UC8fThw1O4sPhLlgSrfgwAGA,0,,,theGrio,US,newsguard_validated,
UC8gu-36a79TNI7fjJyYEzRA,0,,,Trust My Science,CH,newsguard_validated,
UC8hNH4tqFGKNk_Gi9StT2zA,0,Q3235218,newspaper,Pasadena Star-News,United States,newsguard_validated,
UC8hQEMhMbg8tlkyWCdpLuqQ,0,Q55668389,newspaper,NorthCountryNow,United States,newsguard_validated,
UC8hzWaP0JfFJ8a1UjLIl1FA,0,,,Northwestern Medicine,US,newsguard_validated,
UC8iolBC54uZTJAZhZiX5KuQ,0,,,Новости Донбасса,UA,newsguard_validated,
UC8kFJpBUHPUPSKz7-i6kVUw,0,,,Freespoke Search,,newsguard_validated,
UC8lpL02laIrnMRW19hK7JTQ,0,,,Wings Over Scotland,,newsguard_validated,
UC8nZEEBWm5HU8N1IZdBY0Ug,0,Q137186386,magazine|mass media|news media|news website,Closer France,FR,newsguard_validated,
UC8nn0FSkCYInO0L1cgrIEqw,0,,,TabletMagazine,US,newsguard_validated,
UC8qfIIxRUBEBcEVnqEsLcDw,0,,,The Philadelphia Inquirer,US,newsguard_validated,
UC8sTKrXyc6P6KgBONloatXw,0,,,Kenosha News,,newsguard_validated,
UC8shf8HKpyoa-MebNkx_Euw,0,,,Bring Me The News,US,newsguard_validated,
UC8tUPCtHWCWv7UsQqohIeLg,0,,,Live Love Fruit,,newsguard_validated,
UC8wXC0ZCfGt3HaVLy_fdTQw,0,,,Digital Trends,US,newsguard_validated,
UC8xG8FJ6wYOmYczDF6ZZjLQ,0,,,Futura - le média qui explore le monde,FR,newsguard_validated,
UC8xMwwNXhq_AVDGb9Uoe9YQ,0,,,KULR8,,newsguard_validated,
UC9-OpMMVoNP5o10_Iyq7Ndw,0,,,Bleacher Report,US,newsguard_validated,
UC925sw0rMm-F1TMO0LHel1Q,0,,,New Idea AU,,newsguard_validated,
UC95rEczXkRQvm8Rm8Tl71tA,0,,,KTBS 3,,newsguard_validated,
UC96nhN5RsqkDiV629X3uXQA,0,,,TheDailyTimes,,newsguard_validated,
UC97KsGz4JrwcUqrK564owXA,0,,,The Dallas Examiner,US,newsguard_validated,
UC97luaV_MfuOgLUXoRpqZ-Q,0,,,Daily Hampshire Gazette,,newsguard_validated,
UC9AZ9PM8UaMrsto6pCjJ75Q,0,,,WTKR News 3,US,newsguard_validated,
UC9BiNtgR44q9rmE1ybLXkiA,0,,,Free Dom,,newsguard_validated,
UC9C3-d99-qBI9Lf4UYpL88Q,0,,,Twisted Magazine,,newsguard_validated,
UC9CujfB962dlYdxBkalY_WA,0,Q7948400,television station,WDHN,United States,newsguard_validated,
UC9EEe4YaNpvDi1x95Jc4yOQ,0,,,KION News Channel 46,US,newsguard_validated,
UC9GGzAhhvhJO1hL10-BcgNA,0,Q3223501,mass media|news media|news website|newspaper|online newspaper,LeHuffPost,FR,newsguard_validated,
UC9HStaRSfpOdD1TTVK2iTJQ,0,,,ConwayDailySunArchive,,newsguard_validated,
UC9JkN7xY5i-39J3wRDgeSxA,0,,,EvangelischDE,DE,newsguard_validated,
UC9M3b9q8SsPraJVWacDU68Q,0,,,Prevention Magazine,US,newsguard_validated,
UC9M4zk6k_qvzULAz4nEyMzg,0,,,Vanity Fair,,newsguard_validated,
UC9MAhZQQd9egwWCxrwSIsJQ,0,Q1621107,mass media|television channel|television station,HISTORY,US,newsguard_validated,
UC9NO02975ptWh7UpLIVdC6w,0,,,Angry Asian Man,,newsguard_validated,
UC9OMgljDyqBZjzKe6i0dk8A,0,,,WDIO,US,newsguard_validated,
UC9RxmT78rlDD2Q8OTt7q9Mw,0,,,GoodRx,US,newsguard_validated,
UC9UDiDP8jlw1SMriSDM9PrQ,0,,,KTVH Helena,US,newsguard_validated,
UC9V4rFOj2B-Tq0JPLC2xpYA,0,,,R2020,IT,newsguard_validated,
UC9Y9isQRah3-7c7GCUf7ntg,0,,,Pocono Record,,newsguard_validated,
UC9YnfL4O8rQMjchcXsHJRSQ,0,,,WTOV News 9,US,newsguard_validated,
UC9ZGkLwawKeG5C0Dt9FS-lQ,0,,,Seeking Alpha,US,newsguard_validated,
UC9eSOKr_Mst813TPZDh9mJA,0,,,SiouxCity Journal,,newsguard_validated,
UC9f78Z5hgtDt0n8JWyfBk8Q,0,,,Quartz,US,newsguard_validated,
UC9ijza42jVR3T6b8bColgvg,0,,,Kitco NEWS,US,newsguard_validated,
UC9jks5z9QdImBogQrCWa2Yg,0,Q55635130,mass media|news media|news website,The College Fix,US,newsguard_validated,
UC9k-yiEpRHMNVOnOi_aQK8w,0,Q3151548,mass media|news media|news program|news website,Inside Edition,US,newsguard_validated,
UC9n60wvHw3GoNsEIHlSNXbw,0,,,MeridioNews,,newsguard_validated,
UC9oLvlUBxIKkd2nNLyjmmew,0,Q4702909,magazine|mass media|news media|news website|newspaper|online newspaper,AL-MONITOR,US,newsguard_validated,
UC9p4VHaB7JWTZgvVwMMWF3Q,0,,,The Mary Sue,US,newsguard_validated,
UC9sNSXRFqki_3KpFvcrH0Vw,0,,,Schwäbische Zeitung,DE,newsguard_validated,
UC9tfKWDz7ieDpKF04uQpsPw,0,,,San Gabriel Valley Tribune,,newsguard_validated,
UC9zW2ZBbt1nO3ZwDnQDSZVQ,0,,,Lowell Sun,US,newsguard_validated,
UCA-IcIBtmwCirNr1f-n_SRA,0,Q2819340,mass media|news media|news program,APTN News,CA,newsguard_validated,
UCA071Pllf2wk-B8Rkwt47bQ,0,,,Anonymous Official,US,newsguard_validated,
UCA0GRKtkmFP-PRAFoOFRImw,0,,,Реальная газета,UA,newsguard_validated,
UCA0b8FnGN5QpSA-edkOJoqQ,0,,,The Irish Post,GB,newsguard_validated,
UCA1LlVRSsTp8jflTNL8pO9A,0,,,The Players' Tribune,,newsguard_validated,
UCA2BYct7d-hTRyQJ8_3-gmw,0,Q109236522,newspaper,The Baltimore Banner,US,newsguard_validated,
UCA2CQh6DT8C8QogxusKVqQA,0,,,News 5 WCYB,US,newsguard_validated,
UCA2yiSArjG-0F_DIDXPMuFQ,0,,,Volksfreund TV,,newsguard_validated,
UCA52cETevf39q6mU7WiqkNQ,0,,,Out Magazine,US,newsguard_validated,
UCA5LGvPHx4qyzludM-gep8w,0,,,Index-Journal,,newsguard_validated,
UCA8sK_Bba0Eb-k33bD0ldhw,0,Q25094515,mass media|news media|news website|newspaper|online newspaper,Campus Reform,US,newsguard_validated,
UCAAHMxNyM8AQvsZy03bFLXQ,0,,,San Francesco d'Assisi,IT,newsguard_validated,
UCAAmkc2sRESFoEtiKRTaTRA,0,,,News 5 Cleveland,US,newsguard_validated,
UCACRim7l0tmc5lhNnDQyUvQ,0,,,The Dallas Morning News,US,newsguard_validated,
UCADXooBr5NEzs9nVchQHX-g,0,,,Milwaukee Community Journal,,newsguard_validated,
UCADaBeM0qiKEZIw9_OuYmuA,0,,,WMAR-2 News,US,newsguard_validated,
UCAEp26oeWu9jMo5E7tNB2kQ,0,,,AL.com,,newsguard_validated,
UCAGthwuZfIGv4zvP647_QIw,0,,,WSL Consultants,PK,newsguard_validated,
UCAJjqXbGLRavOcDSYTi0vIQ,0,,,Belleville News-Democrat,US,newsguard_validated,
UCAKK8dbcSmckr2sWJhv5ezA,0,,,WBNS 10TV,US,newsguard_validated,
UCAOcZRonkJWS8UzBiWZePeA,0,,,WFAE News,US,newsguard_validated,
UCAPlkRGvp4_JnsIyOJmpgDg,0,,,theGrio Politics,US,newsguard_validated,
UCAPnBJCm8Snn5wBVWR7wGFQ,0,,,Columbia Daily Tribune,,newsguard_validated,
UCAQj9y-tgPAvVuXBinjVxaA,0,,,Northwest Florida Daily News,US,newsguard_validated,
UCAR5RuPpdE9FAJTwnhfEnUw,0,,,France Saker,,newsguard_validated,
UCASQzDb4SUC0gZNPbwBubIQ,0,Q7753904,newspaper,The News & Observer,US,newsguard_validated,
UCATNzbTbfeoMhNonZGZmrhA,0,,,Johns Hopkins Medicine,US,newsguard_validated,
UCAUrmJSrzNADvh5yuZm3rIg,0,,,RADIO SCOOP,FR,newsguard_validated,
UCAWhvMzVqCu_N8O7kYL9jzg,0,,,TC Palm,,newsguard_validated,
UCAYwomlsmN0DsPeeumEKFXg,0,,,WWMT-TV,US,newsguard_validated,
UCAbr42lrHfq-QzMKaVnU5mw,0,,,KAMR Local 4 News,US,newsguard_validated,
UCAc795cA8pP78nBp0hRwSOQ,0,,,DoncasterFreePress,,newsguard_validated,
UCAdCHWcuoX2Rfc7FhgTz8lA,0,,,Jeff Rainforth,US,newsguard_validated,
UCAeFQtBlzIlG-O7LxWMR9lA,0,,,OnMilwaukee,US,newsguard_validated,
UCAizlZwsykWD0uOkciwG1QQ,0,,,The Anniston Star,US,newsguard_validated,
UCAlB2pLaioeCX-FQuGO_4Nw,0,,,Freeman Online News,,newsguard_validated,
UCAooFMshgmN8IX5yIcO5k-g,0,,,San Antonio Express-News,US,newsguard_validated,
UCAtThI15Q5QZIdHGN-9UWRA,0,,,Unser Tirol,AT,newsguard_validated,
UCAxljKT0ujiJZhGC8Ood7mw,0,,,"Zeste de science, les séries originales du CNRS",FR,newsguard_validated,
UCAz-755tH3m8_BwaluzdJwQ,0,Q3346288,mass media|news media|news website|newspaper|online newspaper,Numerama,FR,newsguard_validated,
UCB2aea_wLJJaklTOplAC82A,0,,,Chicago Tribune,US,newsguard_validated,
UCB37CFICVTUlewYdbMSChIA,0,Q27902651,magazine|mass media|news media|news website|newspaper|online newspaper,Tichys Einblick,DE,newsguard_validated,
UCB3e_9sPf7whZA4PfGXrIMQ,0,,,QuotidianoNazionale,IT,newsguard_validated,
UCB4T0p_EjoI58L0zI9FhiyQ,0,,,Beverly Hills Courier,US,newsguard_validated,
UCBA9cAuPy9L5IYYXqOduIvw,0,,,Encyclopaedia Britannica,US,newsguard_validated,
UCBAFGt6kgdUvecaInW_rHcw,0,,,Bama Politics,US,newsguard_validated,
UCBCmgYBzHpNtQZrsdgSXPOA,0,,,VegNews,US,newsguard_validated,
UCBEq1hcoKafyUj1-J55tvNQ,0,,,ilcorrierino,IT,newsguard_validated,
UCBFffDKlDElR-kLDPoRdhrQ,0,,,Huzlers,US,newsguard_validated,
UCBJFVT-TMlfR5dNAylNRQhQ,0,,,OrilliaMatters,,newsguard_validated,
UCBK33ZTtAmmhcGI-dcx__fw,0,,,Savannah Morning News & savannahnow.com,US,newsguard_validated,
UCBMFI7zba1Ho3F_U7czxD3w,0,,,SheKnows,,newsguard_validated,
UCBMbwN2-Ca9IQ5sNmWk3Fow,0,,,GP News,US,newsguard_validated,
UCBQz2pcWSzKbXQvu8YKEeGQ,0,,,World Politics Review,,newsguard_validated,
UCBR8-60-B28hp2BmDPdntcQ,0,,,YouTube,US,newsguard_validated,
UCBS9Fn8-aFK6ezfvQitokOQ,0,Q7947483,mass media|media company|news agency|news media|radio station,WBUR,US,newsguard_validated,
UCBX5er6E37_yWB3gCM32p3g,0,,,Science News,US,newsguard_validated,
UCBZ6gmVGA00snTKxL0_XKPQ,0,,,Becker's Hospital Review,,newsguard_validated,
UCBZFitD3nXfl3pKxhWhdb1w,0,,,Imola Oggi,,newsguard_validated,
UCBZsIGFN3RAP59vtMGvnEbg,0,,,OrlandoWeekly,US,newsguard_validated,
UCBaTw60WKgbGV6Mt4CNam4g,0,,,Lebanon Daily News,,newsguard_validated,
UCBcu7y-Sqgx-X2ss3SpEu2A,0,,,FOX4 News Kansas City,US,newsguard_validated,
UCBd4z-pRWOCWjhUn1NK-sdA,0,,,The Buffalo News,,newsguard_validated,
UCBervKMiCOzFv22EAZoDu5A,0,,,Published Reporter,US,newsguard_validated,
